"Participant","Condition","RT","Error","Frequency"
3,"Accuracy",0.702,0,"Low"
3,"Accuracy",0.666,0,"High"
3,"Accuracy",0.834,0,"Low"
3,"Accuracy",0.617,0,"Low"
3,"Accuracy",0.659,0,"Very Low"
3,"Accuracy",0.714,0,"Very Low"
3,"Speed",1.084,0,"Very Low"
3,"Speed",0.562,0,"Low"
3,"Speed",0.441,0,"High"
3,"Speed",0.429,0,"Low"
3,"Speed",0.616,1,"Very Low"
3,"Speed",0.734,0,"Very Low"
3,"Speed",0.566,1,"Low"
3,"Speed",0.802,0,"Low"
3,"Speed",0.874,0,"Very Low"
3,"Speed",0.643,0,"High"
3,"Speed",0.474,0,"Low"
3,"Speed",0.696,0,"Low"
3,"Speed",0.566,0,"High"
3,"Speed",0.485,0,"Low"
3,"Speed",0.436,0,"Low"
3,"Speed",0.554,0,"Low"
3,"Speed",0.684,0,"Low"
3,"Speed",0.478,0,"Low"
3,"Speed",0.591,0,"Very Low"
3,"Speed",0.566,0,"Very Low"
3,"Speed",0.559,0,"High"
3,"Speed",0.51,0,"High"
3,"Speed",0.616,0,"High"
3,"Speed",0.491,0,"Low"
3,"Speed",0.603,0,"Very Low"
3,"Speed",0.541,0,"High"
3,"Speed",0.553,0,"High"
3,"Speed",0.591,0,"Very Low"
3,"Speed",0.578,0,"High"
3,"Speed",0.49,0,"Low"
3,"Speed",0.504,0,"High"
3,"Speed",0.629,0,"High"
3,"Speed",0.466,0,"Low"
3,"Speed",0.417,0,"Low"
3,"Speed",0.429,0,"Very Low"
3,"Speed",0.41,0,"High"
3,"Speed",0.522,0,"Low"
3,"Speed",0.423,0,"Low"
3,"Speed",0.404,0,"High"
3,"Speed",0.373,1,"Low"
3,"Speed",0.697,1,"Very Low"
3,"Speed",0.504,0,"Low"
3,"Speed",0.628,0,"Very Low"
3,"Speed",0.517,0,"High"
3,"Speed",0.541,0,"Low"
3,"Speed",0.509,0,"High"
3,"Speed",0.479,0,"Very Low"
3,"Speed",0.597,0,"High"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.51,0,"High"
3,"Speed",0.678,0,"Very Low"
3,"Speed",0.535,0,"High"
3,"Speed",0.572,0,"High"
3,"Speed",0.404,1,"Very Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.541,0,"Very Low"
3,"Speed",0.554,0,"Very Low"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.43,0,"Very Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.503,0,"Very Low"
3,"Speed",0.56,0,"High"
3,"Speed",0.51,0,"High"
3,"Speed",0.529,0,"High"
3,"Speed",0.43,0,"Low"
3,"Speed",0.516,0,"High"
3,"Speed",0.741,0,"Very Low"
3,"Speed",0.615,0,"Very Low"
3,"Speed",0.504,0,"Low"
3,"Speed",0.547,0,"Very Low"
3,"Speed",0.472,0,"Low"
3,"Speed",0.442,0,"High"
3,"Speed",0.528,0,"Very Low"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.591,0,"Very Low"
3,"Speed",0.528,0,"Very Low"
3,"Speed",0.728,0,"Very Low"
3,"Speed",0.709,0,"Low"
3,"Speed",0.497,0,"Very Low"
3,"Speed",0.435,0,"High"
3,"Speed",0.417,0,"Low"
3,"Speed",0.503,1,"Very Low"
3,"Speed",0.995,0,"High"
3,"Speed",0.855,0,"Very Low"
3,"Speed",0.599,0,"Low"
3,"Speed",0.721,0,"High"
3,"Speed",0.548,0,"Low"
3,"Speed",0.542,0,"High"
3,"Speed",0.64,0,"Low"
3,"Speed",0.728,0,"Low"
3,"Speed",0.41,0,"High"
3,"Speed",0.379,1,"Low"
3,"Speed",1.014,0,"Low"
3,"Speed",0.674,0,"Low"
3,"Speed",0.541,1,"Very Low"
3,"Speed",0.516,0,"High"
3,"Accuracy",1.333,1,"Low"
3,"Accuracy",1.192,0,"Very Low"
3,"Accuracy",0.808,0,"Low"
3,"Accuracy",0.965,0,"Low"
3,"Accuracy",1.078,0,"High"
3,"Accuracy",0.753,0,"High"
3,"Accuracy",0.841,0,"Very Low"
3,"Accuracy",0.647,0,"High"
3,"Accuracy",0.555,0,"Very Low"
3,"Accuracy",0.554,0,"Very Low"
3,"Accuracy",0.917,0,"Low"
3,"Accuracy",1.381,0,"Very Low"
3,"Accuracy",0.622,0,"Low"
3,"Accuracy",0.79,0,"High"
3,"Accuracy",0.567,0,"Very Low"
3,"Accuracy",0.828,0,"Very Low"
3,"Accuracy",0.666,0,"Very Low"
3,"Accuracy",0.964,0,"Low"
3,"Accuracy",0.617,0,"Low"
3,"Accuracy",1.787,0,"High"
3,"Accuracy",0.673,0,"Low"
3,"Accuracy",0.815,0,"Low"
3,"Accuracy",0.847,0,"Low"
3,"Accuracy",0.684,0,"Very Low"
3,"Accuracy",0.629,0,"High"
3,"Accuracy",0.604,0,"High"
3,"Accuracy",0.852,0,"High"
3,"Accuracy",0.567,0,"Low"
3,"Accuracy",0.734,0,"Low"
3,"Accuracy",0.704,0,"Very Low"
3,"Accuracy",0.829,0,"Very Low"
3,"Accuracy",0.603,0,"High"
3,"Accuracy",1.169,0,"High"
3,"Accuracy",0.573,0,"High"
3,"Accuracy",0.653,0,"Very Low"
3,"Accuracy",0.654,0,"Very Low"
3,"Accuracy",0.759,0,"Low"
3,"Accuracy",0.586,0,"Low"
3,"Accuracy",0.547,0,"Low"
3,"Accuracy",0.617,0,"High"
3,"Accuracy",0.734,0,"High"
3,"Accuracy",0.685,0,"Very Low"
3,"Accuracy",0.734,0,"Low"
3,"Accuracy",0.728,0,"High"
3,"Accuracy",1.008,0,"Very Low"
3,"Accuracy",0.69,1,"Very Low"
3,"Accuracy",0.85,0,"High"
3,"Accuracy",0.889,0,"Low"
3,"Accuracy",0.647,0,"Very Low"
3,"Accuracy",1.052,0,"Very Low"
3,"Accuracy",0.672,0,"High"
3,"Accuracy",0.615,0,"Low"
3,"Accuracy",0.666,0,"Low"
3,"Accuracy",1.126,0,"Low"
3,"Accuracy",1.213,0,"Very Low"
3,"Accuracy",0.636,0,"Very Low"
3,"Accuracy",0.728,0,"Very Low"
3,"Accuracy",1.493,0,"Very Low"
3,"Accuracy",0.604,0,"Low"
3,"Accuracy",0.646,0,"High"
3,"Accuracy",0.604,0,"Low"
3,"Accuracy",0.579,0,"High"
3,"Accuracy",0.516,0,"Low"
3,"Accuracy",0.858,0,"High"
3,"Accuracy",0.561,0,"High"
3,"Accuracy",0.79,0,"Very Low"
3,"Accuracy",0.735,0,"High"
3,"Accuracy",0.766,0,"Very Low"
3,"Accuracy",0.822,0,"Very Low"
3,"Accuracy",0.716,0,"High"
3,"Accuracy",0.715,0,"Very Low"
3,"Accuracy",0.822,0,"High"
3,"Accuracy",0.772,0,"Low"
3,"Accuracy",0.777,0,"Low"
3,"Accuracy",0.94,0,"Low"
3,"Accuracy",0.746,0,"Very Low"
3,"Accuracy",0.735,0,"Low"
3,"Accuracy",0.796,0,"High"
3,"Accuracy",0.679,0,"Low"
3,"Accuracy",0.734,0,"High"
3,"Accuracy",0.722,0,"Very Low"
3,"Accuracy",0.71,0,"High"
3,"Accuracy",0.716,0,"Low"
3,"Accuracy",0.802,0,"High"
3,"Accuracy",0.747,0,"High"
3,"Accuracy",0.771,0,"High"
3,"Accuracy",0.741,0,"Very Low"
3,"Accuracy",0.741,0,"High"
3,"Accuracy",0.622,0,"Very Low"
3,"Accuracy",1.15,0,"High"
3,"Accuracy",0.566,0,"Low"
3,"Accuracy",0.717,0,"Low"
3,"Accuracy",0.683,0,"High"
3,"Accuracy",1.295,0,"Very Low"
3,"Accuracy",0.616,0,"Very Low"
3,"Accuracy",0.598,0,"Low"
3,"Speed",0.792,0,"Low"
3,"Speed",0.506,0,"Low"
3,"Speed",0.559,0,"Very Low"
3,"Speed",0.441,0,"Very Low"
3,"Speed",0.448,0,"High"
3,"Speed",0.684,0,"Very Low"
3,"Speed",0.659,0,"High"
3,"Speed",0.528,0,"Very Low"
3,"Speed",0.454,0,"Low"
3,"Speed",0.522,0,"High"
3,"Speed",0.467,0,"Very Low"
3,"Speed",0.404,0,"Very Low"
3,"Speed",0.391,0,"Very Low"
3,"Speed",0.628,0,"Low"
3,"Speed",0.361,0,"High"
3,"Speed",0.392,0,"Low"
3,"Speed",0.354,1,"Very Low"
3,"Speed",0.523,0,"Very Low"
3,"Speed",0.634,0,"High"
3,"Speed",0.454,0,"High"
3,"Speed",0.454,0,"High"
3,"Speed",0.51,0,"Very Low"
3,"Speed",0.565,0,"Low"
3,"Speed",0.598,0,"Very Low"
3,"Speed",0.541,0,"Low"
3,"Speed",0.702,0,"High"
3,"Speed",0.622,0,"High"
3,"Speed",0.553,0,"Low"
3,"Speed",0.422,0,"Very Low"
3,"Speed",0.46,0,"Low"
3,"Speed",0.404,0,"Very Low"
3,"Speed",0.436,0,"High"
3,"Speed",0.429,1,"Low"
3,"Speed",0.553,0,"Low"
3,"Speed",0.51,0,"High"
3,"Speed",0.634,0,"Very Low"
3,"Speed",1.032,0,"High"
3,"Speed",0.537,0,"Low"
3,"Speed",0.466,0,"High"
3,"Speed",0.498,0,"Low"
3,"Speed",0.659,0,"Very Low"
3,"Speed",0.672,0,"Very Low"
3,"Speed",0.604,0,"Low"
3,"Speed",0.51,0,"High"
3,"Speed",0.697,0,"Low"
3,"Speed",0.548,0,"Low"
3,"Speed",0.658,0,"Low"
3,"Speed",0.523,0,"Very Low"
3,"Speed",0.666,0,"Low"
3,"Speed",0.504,0,"High"
3,"Speed",0.453,0,"High"
3,"Speed",0.765,0,"Very Low"
3,"Speed",0.767,0,"Low"
3,"Speed",0.669,0,"Low"
3,"Speed",0.573,0,"Low"
3,"Speed",0.441,0,"High"
3,"Speed",0.516,0,"Very Low"
3,"Speed",0.547,0,"Low"
3,"Speed",0.491,0,"Very Low"
3,"Speed",0.461,0,"High"
3,"Speed",0.547,0,"Very Low"
3,"Speed",0.466,0,"High"
3,"Speed",0.454,0,"High"
3,"Speed",0.479,0,"High"
3,"Speed",0.491,1,"Low"
3,"Speed",0.498,0,"Very Low"
3,"Speed",0.988,0,"Low"
3,"Speed",0.712,0,"Low"
3,"Speed",0.46,1,"Very Low"
3,"Speed",0.983,0,"High"
3,"Speed",0.525,0,"High"
3,"Speed",0.466,0,"Low"
3,"Speed",0.448,0,"High"
3,"Speed",0.498,0,"Low"
3,"Speed",0.429,0,"High"
3,"Speed",0.473,0,"High"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.591,0,"High"
3,"Speed",0.373,0,"High"
3,"Speed",0.497,0,"High"
3,"Speed",0.541,0,"High"
3,"Speed",0.591,0,"Low"
3,"Speed",0.56,0,"Low"
3,"Speed",0.584,1,"Very Low"
3,"Speed",0.691,0,"Very Low"
3,"Speed",0.566,0,"Very Low"
3,"Speed",0.734,0,"Low"
3,"Speed",0.658,0,"Very Low"
3,"Speed",0.753,0,"High"
3,"Speed",0.537,0,"Very Low"
3,"Speed",0.653,0,"Low"
3,"Speed",0.497,1,"Very Low"
3,"Speed",0.604,0,"Very Low"
3,"Speed",0.429,0,"Very Low"
3,"Speed",0.69,0,"Low"
3,"Speed",0.473,0,"High"
3,"Accuracy",1.837,0,"High"
3,"Accuracy",0.696,0,"High"
3,"Accuracy",0.579,0,"High"
3,"Accuracy",0.71,0,"Low"
3,"Accuracy",1.276,0,"High"
3,"Accuracy",0.616,0,"High"
3,"Accuracy",0.753,0,"High"
3,"Accuracy",0.909,0,"Very Low"
3,"Accuracy",0.834,0,"Low"
3,"Accuracy",1.047,0,"Very Low"
3,"Accuracy",0.722,0,"High"
3,"Accuracy",0.927,0,"Low"
3,"Accuracy",0.647,0,"Very Low"
3,"Accuracy",0.946,0,"Very Low"
3,"Accuracy",1.45,0,"Very Low"
3,"Accuracy",0.61,0,"Low"
3,"Accuracy",1.5,0,"Very Low"
3,"Accuracy",1.189,0,"Very Low"
3,"Accuracy",0.597,0,"Low"
3,"Accuracy",0.74,0,"High"
3,"Accuracy",1.102,0,"Very Low"
3,"Accuracy",0.623,0,"Very Low"
3,"Accuracy",0.69,0,"Low"
3,"Accuracy",0.785,0,"Low"
3,"Accuracy",0.648,0,"Very Low"
3,"Accuracy",0.697,0,"High"
3,"Accuracy",0.692,1,"High"
3,"Accuracy",0.88,0,"Low"
3,"Accuracy",0.883,0,"High"
3,"Accuracy",0.858,0,"Low"
3,"Accuracy",0.747,0,"Very Low"
3,"Accuracy",0.56,0,"Low"
3,"Accuracy",1.195,0,"High"
3,"Accuracy",0.784,0,"Low"
3,"Accuracy",0.716,0,"Very Low"
3,"Accuracy",1.388,0,"High"
3,"Accuracy",0.572,0,"Very Low"
3,"Accuracy",0.946,0,"Very Low"
3,"Accuracy",0.684,0,"Very Low"
3,"Accuracy",0.916,0,"Low"
3,"Accuracy",0.586,0,"High"
3,"Accuracy",0.772,0,"Very Low"
3,"Accuracy",0.728,0,"High"
3,"Accuracy",0.585,0,"Low"
3,"Accuracy",0.629,0,"Low"
3,"Accuracy",1.183,0,"High"
3,"Accuracy",0.63,0,"Low"
3,"Accuracy",0.598,0,"High"
3,"Accuracy",0.61,0,"High"
3,"Accuracy",0.623,0,"Low"
3,"Accuracy",0.616,0,"Low"
3,"Accuracy",0.803,0,"Low"
3,"Accuracy",0.803,0,"Low"
3,"Accuracy",0.846,0,"Very Low"
3,"Accuracy",0.678,0,"Low"
3,"Accuracy",0.561,0,"High"
3,"Accuracy",0.598,0,"High"
3,"Accuracy",1.387,0,"Low"
3,"Accuracy",0.747,0,"Low"
3,"Accuracy",0.896,1,"High"
3,"Accuracy",1.677,0,"Very Low"
3,"Accuracy",0.826,0,"Low"
3,"Accuracy",0.829,0,"Low"
3,"Accuracy",0.666,0,"High"
3,"Accuracy",0.61,0,"High"
3,"Accuracy",0.659,0,"Very Low"
3,"Accuracy",0.604,0,"Very Low"
3,"Accuracy",1.039,0,"Very Low"
3,"Accuracy",0.554,0,"High"
3,"Accuracy",0.628,0,"High"
3,"Accuracy",0.653,0,"High"
3,"Accuracy",0.834,0,"High"
3,"Accuracy",0.685,0,"Very Low"
3,"Accuracy",0.778,0,"Very Low"
3,"Accuracy",0.734,0,"High"
3,"Accuracy",0.852,0,"High"
3,"Accuracy",0.784,0,"High"
3,"Accuracy",0.585,0,"Low"
3,"Accuracy",0.983,0,"Low"
3,"Accuracy",0.579,0,"Very Low"
3,"Accuracy",0.791,0,"Very Low"
3,"Accuracy",0.584,0,"High"
3,"Accuracy",0.659,0,"Very Low"
3,"Accuracy",0.728,0,"Very Low"
3,"Accuracy",0.647,0,"Low"
3,"Accuracy",0.659,0,"Very Low"
3,"Accuracy",0.84,0,"Very Low"
3,"Accuracy",0.79,0,"Low"
3,"Accuracy",0.685,0,"High"
3,"Accuracy",0.746,0,"Very Low"
3,"Accuracy",0.746,0,"Very Low"
3,"Accuracy",0.728,0,"Very Low"
3,"Accuracy",1.09,0,"Low"
3,"Accuracy",0.572,0,"Low"
3,"Accuracy",0.572,0,"Low"
3,"Accuracy",0.61,0,"Low"
3,"Speed",0.742,0,"High"
3,"Speed",0.416,0,"High"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.435,0,"Very Low"
3,"Speed",0.411,0,"Very Low"
3,"Speed",0.484,0,"High"
3,"Speed",0.404,1,"Low"
3,"Speed",1.194,0,"High"
3,"Speed",0.997,0,"Very Low"
3,"Speed",0.582,0,"Low"
3,"Speed",0.385,0,"High"
3,"Speed",0.634,0,"Low"
3,"Speed",0.51,0,"Very Low"
3,"Speed",0.516,0,"Low"
3,"Speed",0.503,0,"Very Low"
3,"Speed",0.603,0,"Very Low"
3,"Speed",0.523,0,"High"
3,"Speed",0.397,0,"High"
3,"Speed",0.386,0,"High"
3,"Speed",0.684,0,"Very Low"
3,"Speed",0.485,1,"Very Low"
3,"Speed",0.653,0,"Very Low"
3,"Speed",0.621,0,"High"
3,"Speed",0.597,0,"High"
3,"Speed",0.529,0,"Low"
3,"Speed",0.529,0,"High"
3,"Speed",0.573,0,"Very Low"
3,"Speed",0.585,0,"High"
3,"Speed",0.46,0,"Very Low"
3,"Speed",0.429,0,"Low"
3,"Speed",0.597,0,"Very Low"
3,"Speed",1.058,0,"Low"
3,"Speed",0.854,0,"Low"
3,"Speed",0.699,0,"Low"
3,"Speed",0.641,0,"Very Low"
3,"Speed",0.461,0,"Low"
3,"Speed",0.447,1,"High"
3,"Speed",0.53,0,"Very Low"
3,"Speed",0.554,0,"Very Low"
3,"Speed",0.772,0,"Very Low"
3,"Speed",0.718,0,"Very Low"
3,"Speed",0.951,0,"Very Low"
3,"Speed",0.618,0,"Low"
3,"Speed",0.759,0,"High"
3,"Speed",0.457,0,"Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.747,0,"High"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.392,0,"Low"
3,"Speed",0.523,0,"Low"
3,"Speed",0.404,0,"High"
3,"Speed",0.479,1,"Very Low"
3,"Speed",0.883,0,"Very Low"
3,"Speed",0.562,0,"Low"
3,"Speed",0.628,0,"Low"
3,"Speed",0.753,0,"High"
3,"Speed",0.513,0,"Very Low"
3,"Speed",0.603,0,"High"
3,"Speed",0.529,0,"Very Low"
3,"Speed",0.604,0,"Very Low"
3,"Speed",0.497,0,"High"
3,"Speed",0.584,0,"Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.547,0,"Low"
3,"Speed",0.559,0,"High"
3,"Speed",0.66,0,"Low"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.48,0,"High"
3,"Speed",0.485,1,"Very Low"
3,"Speed",0.627,0,"High"
3,"Speed",0.671,0,"Low"
3,"Speed",0.51,0,"Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.523,0,"High"
3,"Speed",0.672,1,"Low"
3,"Speed",0.602,0,"Low"
3,"Speed",0.61,0,"Low"
3,"Speed",1.002,0,"Very Low"
3,"Speed",0.955,0,"High"
3,"Speed",0.519,1,"Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.361,0,"High"
3,"Speed",0.478,0,"Low"
3,"Speed",0.554,0,"Low"
3,"Speed",0.41,1,"Low"
3,"Speed",0.641,0,"Low"
3,"Speed",0.46,1,"Low"
3,"Speed",1.182,1,"Low"
3,"Speed",0.812,1,"Very Low"
3,"Speed",0.655,0,"Very Low"
3,"Speed",0.447,1,"Low"
3,"Speed",0.529,0,"High"
3,"Speed",0.361,0,"Very Low"
3,"Speed",0.572,0,"High"
3,"Speed",0.641,0,"High"
3,"Speed",0.491,0,"Very Low"
3,"Accuracy",0.66,0,"Very Low"
3,"Accuracy",0.827,0,"Very Low"
3,"Accuracy",0.715,0,"High"
3,"Accuracy",0.89,0,"Low"
3,"Accuracy",1.077,0,"High"
3,"Accuracy",0.716,0,"Low"
3,"Accuracy",0.715,0,"High"
3,"Accuracy",0.748,0,"Low"
3,"Accuracy",0.741,0,"Very Low"
3,"Accuracy",0.728,0,"Low"
3,"Accuracy",0.635,0,"Very Low"
3,"Accuracy",0.673,0,"Very Low"
3,"Accuracy",1.513,0,"Very Low"
3,"Accuracy",0.578,0,"Very Low"
3,"Accuracy",0.642,0,"Very Low"
3,"Accuracy",0.672,0,"Low"
3,"Accuracy",0.71,0,"Very Low"
3,"Accuracy",0.716,0,"High"
3,"Accuracy",0.747,0,"Low"
3,"Accuracy",0.735,0,"High"
3,"Accuracy",0.852,0,"Very Low"
3,"Accuracy",0.859,0,"Very Low"
3,"Accuracy",0.834,0,"Low"
3,"Accuracy",0.815,0,"Very Low"
3,"Accuracy",0.747,0,"Low"
3,"Accuracy",0.635,0,"Very Low"
3,"Accuracy",0.834,0,"High"
3,"Accuracy",0.859,0,"High"
3,"Accuracy",1.057,0,"Low"
3,"Accuracy",1.083,0,"Low"
3,"Accuracy",0.841,0,"Low"
3,"Accuracy",0.958,1,"Very Low"
3,"Accuracy",1.459,0,"Low"
3,"Accuracy",0.766,0,"Low"
3,"Accuracy",0.665,0,"Very Low"
3,"Accuracy",0.69,0,"High"
3,"Accuracy",0.759,0,"High"
3,"Accuracy",0.952,0,"Low"
3,"Accuracy",1.139,0,"High"
3,"Accuracy",0.735,0,"Low"
3,"Accuracy",0.99,0,"Low"
3,"Accuracy",0.853,0,"High"
3,"Accuracy",1.369,1,"Low"
3,"Accuracy",0.607,0,"Low"
3,"Accuracy",0.784,0,"Very Low"
3,"Accuracy",0.81,0,"High"
3,"Accuracy",0.691,0,"Low"
3,"Accuracy",0.797,0,"Very Low"
3,"Accuracy",1.444,0,"Low"
3,"Accuracy",0.729,0,"Low"
3,"Accuracy",1.07,0,"High"
3,"Accuracy",0.704,0,"Low"
3,"Accuracy",0.846,0,"Very Low"
3,"Accuracy",1.165,0,"Very Low"
3,"Accuracy",0.928,0,"High"
3,"Accuracy",0.873,0,"High"
3,"Accuracy",1.251,0,"Low"
3,"Accuracy",0.187,0,"Very Low"
3,"Accuracy",0.763,0,"Low"
3,"Accuracy",0.752,0,"Low"
3,"Accuracy",0.74,0,"Low"
3,"Accuracy",1.32,0,"Very Low"
3,"Accuracy",0.578,0,"Very Low"
3,"Accuracy",0.679,0,"Low"
3,"Accuracy",0.673,0,"Low"
3,"Accuracy",0.516,0,"Very Low"
3,"Accuracy",0.498,0,"Very Low"
3,"Accuracy",0.94,0,"High"
3,"Accuracy",0.773,0,"High"
3,"Accuracy",0.616,0,"Very Low"
3,"Accuracy",0.946,0,"Very Low"
3,"Accuracy",0.591,0,"High"
3,"Accuracy",0.697,0,"Low"
3,"Accuracy",0.971,0,"High"
3,"Accuracy",0.591,0,"High"
3,"Accuracy",1.021,0,"Very Low"
3,"Accuracy",0.735,0,"Low"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",0.697,0,"Low"
3,"Accuracy",0.815,0,"Very Low"
3,"Accuracy",0.647,0,"High"
3,"Accuracy",1.55,0,"Very Low"
3,"Accuracy",0.523,0,"High"
3,"Accuracy",0.822,0,"Low"
3,"Accuracy",1.145,0,"High"
3,"Accuracy",0.441,0,"High"
3,"Accuracy",0.424,0,"High"
3,"Accuracy",0.673,0,"High"
3,"Accuracy",0.622,0,"High"
3,"Accuracy",0.566,0,"High"
3,"Accuracy",1.369,0,"Very Low"
3,"Accuracy",1.126,0,"High"
3,"Accuracy",0.586,0,"Very Low"
3,"Accuracy",0.734,0,"High"
3,"Accuracy",1.107,0,"High"
3,"Speed",0.666,0,"Low"
3,"Speed",0.411,1,"Very Low"
3,"Speed",0.592,0,"Low"
3,"Speed",0.59,0,"Very Low"
3,"Speed",1.008,0,"Very Low"
3,"Speed",0.724,0,"Very Low"
3,"Speed",0.484,0,"High"
3,"Speed",0.472,0,"Very Low"
3,"Speed",0.567,0,"Low"
3,"Speed",0.59,0,"High"
3,"Speed",0.772,0,"Very Low"
3,"Speed",1.01,0,"Low"
3,"Speed",0.731,0,"Low"
3,"Speed",0.523,0,"Very Low"
3,"Speed",0.51,0,"High"
3,"Speed",0.492,0,"High"
3,"Speed",0.89,0,"Very Low"
3,"Speed",0.543,0,"High"
3,"Speed",0.454,0,"High"
3,"Speed",0.435,0,"Low"
3,"Speed",0.678,0,"Very Low"
3,"Speed",0.479,0,"Very Low"
3,"Speed",0.435,1,"Very Low"
3,"Speed",0.64,0,"Low"
3,"Speed",0.423,0,"Low"
3,"Speed",0.442,0,"Very Low"
3,"Speed",0.491,0,"Low"
3,"Speed",0.653,1,"Very Low"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.53,0,"High"
3,"Speed",0.604,0,"High"
3,"Speed",0.603,0,"Very Low"
3,"Speed",0.498,0,"Very Low"
3,"Speed",0.572,0,"Low"
3,"Speed",0.516,0,"High"
3,"Speed",0.466,0,"High"
3,"Speed",0.491,0,"High"
3,"Speed",0.609,0,"Low"
3,"Speed",0.784,0,"High"
3,"Speed",0.494,0,"Low"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.56,0,"High"
3,"Speed",0.516,0,"Very Low"
3,"Speed",0.479,0,"Low"
3,"Speed",0.416,0,"Low"
3,"Speed",0.41,0,"Low"
3,"Speed",0.522,0,"Very Low"
3,"Speed",0.603,1,"Low"
3,"Speed",1.176,0,"Very Low"
3,"Speed",0.525,0,"Low"
3,"Speed",0.534,0,"High"
3,"Speed",0.498,0,"High"
3,"Speed",0.547,0,"High"
3,"Speed",0.486,0,"High"
3,"Speed",0.647,0,"Very Low"
3,"Speed",0.572,0,"Low"
3,"Speed",0.572,0,"Low"
3,"Speed",0.541,0,"High"
3,"Speed",0.677,0,"Low"
3,"Speed",0.535,0,"Very Low"
3,"Speed",0.579,0,"Very Low"
3,"Speed",0.634,0,"High"
3,"Speed",0.534,0,"Very Low"
3,"Speed",0.454,0,"Low"
3,"Speed",0.572,1,"Low"
3,"Speed",1.033,0,"Very Low"
3,"Speed",0.706,0,"Very Low"
3,"Speed",0.454,0,"Low"
3,"Speed",0.498,0,"Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.522,0,"High"
3,"Speed",0.816,0,"Low"
3,"Speed",0.562,0,"Low"
3,"Speed",0.553,0,"High"
3,"Speed",0.517,0,"Low"
3,"Speed",0.628,0,"Very Low"
3,"Speed",0.504,0,"Very Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.491,0,"High"
3,"Speed",0.441,0,"Very Low"
3,"Speed",0.466,0,"Low"
3,"Speed",0.524,0,"High"
3,"Speed",0.483,0,"High"
3,"Speed",0.616,0,"Very Low"
3,"Speed",0.454,1,"High"
3,"Speed",0.397,0,"High"
3,"Speed",0.392,0,"Low"
3,"Speed",0.447,0,"High"
3,"Speed",0.398,0,"Low"
3,"Speed",0.504,0,"High"
3,"Speed",0.702,0,"Low"
3,"Speed",0.46,0,"Low"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.436,0,"High"
3,"Speed",0.683,0,"High"
3,"Speed",0.479,0,"Very Low"
3,"Accuracy",0.923,0,"Low"
3,"Accuracy",0.673,0,"Low"
3,"Accuracy",0.672,0,"Low"
3,"Accuracy",1.418,0,"Very Low"
3,"Accuracy",1.457,0,"Low"
3,"Accuracy",0.69,0,"Very Low"
3,"Accuracy",0.622,0,"High"
3,"Accuracy",0.871,0,"Very Low"
3,"Accuracy",1.076,0,"High"
3,"Accuracy",0.579,0,"High"
3,"Accuracy",0.591,0,"High"
3,"Accuracy",0.553,0,"High"
3,"Accuracy",0.853,0,"Very Low"
3,"Accuracy",0.939,0,"High"
3,"Accuracy",0.722,0,"Low"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",0.765,0,"Low"
3,"Accuracy",0.933,0,"Very Low"
3,"Accuracy",0.921,0,"Low"
3,"Accuracy",0.61,0,"High"
3,"Accuracy",0.709,0,"High"
3,"Accuracy",0.846,0,"Low"
3,"Accuracy",0.654,0,"Low"
3,"Accuracy",0.727,0,"Very Low"
3,"Accuracy",0.66,0,"Very Low"
3,"Accuracy",0.603,0,"Very Low"
3,"Accuracy",0.654,0,"Low"
3,"Accuracy",0.697,0,"Very Low"
3,"Accuracy",0.766,0,"Low"
3,"Accuracy",0.92,1,"Very Low"
3,"Accuracy",0.762,0,"Very Low"
3,"Accuracy",0.654,0,"Low"
3,"Accuracy",0.622,0,"Low"
3,"Accuracy",0.735,0,"Very Low"
3,"Accuracy",0.808,0,"High"
3,"Accuracy",0.697,0,"Very Low"
3,"Accuracy",0.654,0,"Low"
3,"Accuracy",0.914,0,"Low"
3,"Accuracy",0.698,0,"Low"
3,"Accuracy",0.604,0,"High"
3,"Accuracy",0.946,0,"Very Low"
3,"Accuracy",0.584,0,"Low"
3,"Accuracy",0.654,0,"High"
3,"Accuracy",0.94,0,"Low"
3,"Accuracy",0.778,0,"Very Low"
3,"Accuracy",0.734,0,"High"
3,"Accuracy",0.653,0,"High"
3,"Accuracy",0.771,0,"Very Low"
